Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-07-05,ISR,Israel,,41.903859,12.452041,26,0,,26,,,False,False,VA
2022-10-10,ISR,Israel,,58.596209,25.023778,603347,2692,,600655,,,False,False,EE0
2022-10-10,ISR,Israel,,-7.018792,51.242138,47141,169,,46972,,,False,False,SC
2022-10-10,ISR,Israel,,,,192801,989,,191812,,,False,False,
2022-10-10,ISR,Israel,,54.23782,-4.555111,38008,116,,37892,,,False,False,IM
2021-09-20,ISR,Israel,,18.736509,-70.161744,355150,4796,,350354,,,False,False,DO
2022-10-10,ISR,Israel,,-28.48322,24.676997,4020788,102194,,3918594,,,False,False,ZA
2022-10-10,ISR,Israel,,1.365188,32.304651,169232,3630,,165602,,,False,False,UG
2022-10-10,ISR,Israel,,33.892166,9.561556,1145829,29254,,1116575,,,False,False,TN
2022-10-10,ISR,Israel,,48.379888,31.168139,5177217,109206,,5068011,,,False,False,UA
2022-10-10,ISR,Israel,,49.575693,-2.42318,31545,63,,31482,,,False,False,GG
2022-10-10,ISR,Israel,,64.952416,26.068944,1312634,6149,,1306485,,,False,False,FI
2022-10-10,ISR,Israel,,,,16182,12,,16170,,,False,False,
2022-10-10,ISR,Israel,,,,21544,153,,21391,,,False,False,SB
2022-04-20,ISR,Israel,,12.517713,-69.965112,34446,271,,34175,,,False,False,AW
2022-10-10,ISR,Israel,,36.966428,-95.844032,95260865,1050195,,94210670,,,False,False,US
2022-10-10,ISR,Israel,,13.446472,144.786613,48955,401,,48554,,,False,False,GU
2022-10-10,ISR,Israel,,0.863044,6.968272,6236,77,,6159,,,False,False,ST
2022-10-10,ISR,Israel,,8.464806,-11.795934,7751,125,,7626,,,False,False,SL
2022-10-10,ISR,Israel,,56.875584,24.607722,939146,6013,,933133,,,False,False,LV
2022-10-10,ISR,Israel,,15.776261,-90.229744,1127942,19819,,1108123,,,False,False,GT
2022-10-10,ISR,Israel,,9.934887,-11.283845,37950,455,,37495,,,False,False,GN
2022-04-25,ISR,Israel,,26.696361,30.246486,515645,24613,,491032,,,False,False,EG
2022-10-10,ISR,Israel,,49.217445,-2.141055,60646,141,,60505,,,False,False,JE
2022-02-03,ISR,Israel,,19.054426,-73.045971,29217,876,,28341,,,False,False,HT
2022-10-10,ISR,Israel,,46.815514,8.224472,4109164,13582,,4095582,,,False,False,CH
2022-10-10,ISR,Israel,,,,3430,13,,3417,,,False,False,
2022-10-10,ISR,Israel,,46.145528,14.974542,1202609,8315,,1194294,,,False,False,SI
2022-10-10,ISR,Israel,,31.276778,37.130583,1746997,14122,,1732875,,,False,False,JO
2022-10-10,ISR,Israel,,7.955012,-1.031819,169685,1459,,168226,,,False,False,GH
2022-10-10,ISR,Israel,,34.814901,39.056126,57323,3163,,54160,,,False,False,SY
2022-10-10,ISR,Israel,,41.873987,12.564167,22815736,177519,,22638217,,,False,False,IT
2022-10-10,ISR,Israel,,-13.151917,27.852537,333555,4017,,329538,,,False,False,ZM
2022-10-10,ISR,Israel,,13.445412,-15.311436,12442,372,,12070,,,False,False,GM
2022-10-10,ISR,Israel,,21.125681,82.794998,44614437,528814,,44085623,,,False,False,IN
2022-10-10,ISR,Israel,,4.866324,-58.932507,71356,1281,,70075,,,False,False,GY
2022-10-10,ISR,Israel,,,,11976,14,,11962,,,False,False,VU
2022-05-26,ISR,Israel,,,,8120,161,,7959,,,False,False,KM
2022-10-10,ISR,Israel,,42.319847,43.368055,1780691,16900,,1763791,,,False,False,GE
2022-10-10,ISR,Israel,,,,93974,410,,93564,,,False,False,
2022-10-10,ISR,Israel,,0.170945,37.903969,338493,5678,,332815,,,False,False,KE
2022-10-10,ISR,Israel,,8.621697,0.829685,39189,286,,38903,,,False,False,TG
2022-10-10,ISR,Israel,,-19.013286,29.146666,257655,5604,,252051,,,False,False,ZW
2022-10-10,ISR,Israel,,14.746334,-86.253097,456664,10996,,445668,,,False,False,HN
2022-10-10,ISR,Israel,,7.856272,30.040413,17780,138,,17642,,,False,False,SS
2022-10-10,ISR,Israel,,15.45847,30.217636,63344,4962,,58382,,,False,False,SD
2022-10-10,ISR,Israel,,7.874097,80.767098,670869,16768,,654101,,,False,False,LK
2022-10-10,ISR,Israel,,71.702379,-42.177174,11971,21,,11950,,,False,False,GRL
2022-10-10,ISR,Israel,,18.115265,-77.273479,151931,3320,,148611,,,False,False,JM
2022-10-10,ISR,Israel,,10.687223,-61.220852,183824,4224,,179600,,,False,False,TT
2022-10-10,ISR,Israel,,33.223737,43.685901,2460844,25356,,2435488,,,False,False,IQ
2022-10-10,ISR,Israel,,62.199806,17.637493,2601153,20274,,2580879,,,False,False,SE
2022-10-10,ISR,Israel,,34.886306,134.379711,21539319,45461,,21493858,,,False,False,JP
2022-10-10,ISR,Israel,,47.164638,19.508944,2107907,47576,,2060331,,,False,False,HU
2022-10-10,ISR,Israel,,-38.421295,-63.587403,9711355,129937,,9581418,,,False,False,AR
2022-10-10,ISR,Israel,,12.881958,121.766541,3967861,63264,,3904597,,,False,False,PH
2022-10-10,ISR,Israel,,4.577317,-74.298973,6307372,141794,,6165578,,,False,False,CO
2022-10-10,ISR,Israel,,28.395056,84.127803,999911,12018,,987893,,,False,False,NP
2022-10-10,ISR,Israel,,28.026875,1.65284,270707,6881,,263826,,,False,False,DZ
2022-10-10,ISR,Israel,,42.542268,1.596865,46275,155,,46120,,,False,False,AD
2022-10-10,ISR,Israel,,11.808375,42.595222,15690,189,,15501,,,False,False,DJ
2022-10-10,ISR,Israel,,-9.181352,-75.002365,4146858,216637,,3930221,,,False,False,PE
2022-10-10,ISR,Israel,,56.155403,11.617223,3308378,7121,,3301257,,,False,False,DK
2022-10-06,ISR,Israel,,,,476571,895,,475676,,,False,False,
2022-10-10,ISR,Israel,,,,40277,187,,40090,,,False,False,
2022-10-10,ISR,Israel,,-22.34403,24.680158,326309,2781,,323528,,,False,False,BW
2022-10-10,ISR,Israel,,-23.45139,-58.453215,716543,19591,,696952,,,False,False,PY
2022-10-10,ISR,Israel,,21.527062,-79.544601,1111224,8530,,1102694,,,False,False,CU
2022-10-10,ISR,Israel,,13.183551,-59.534649,102580,560,,102020,,,False,False,BB
2022-10-10,ISR,Israel,,23.624813,-102.578671,7090965,330139,,6760826,,,False,False,MX
2022-10-10,ISR,Israel,,49.815764,6.131514,294931,1133,,293798,,,False,False,LU
2022-10-10,ISR,Israel,,30.441861,69.359766,1572972,30623,,1542349,,,False,False,PK
2022-10-10,ISR,Israel,,-15.422486,60.006449,263177,1028,,262149,,,False,False,MU
2022-10-10,ISR,Israel,,12.54775,104.98386,137927,3056,,134871,,,False,False,KH
2022-10-10,ISR,Israel,,-13.24627,34.295385,88030,2682,,85348,,,False,False,MW
2022-10-10,ISR,Israel,,34.668138,104.165802,8087962,26977,,8060985,,,False,False,CN
2022-10-10,ISR,Israel,,18.223285,-66.592731,960724,5174,,955550,,,False,False,PR
2022-10-10,ISR,Israel,,44.206802,20.911009,2377762,17086,,2360676,,,False,False,RS
2022-10-10,ISR,Israel,,4.109319,109.455475,4854976,36400,,4818576,,,False,False,MY
2022-10-10,ISR,Israel,,41.156986,20.181222,331348,3589,,327759,,,False,False,AL
2022-10-10,ISR,Israel,,17.363183,-61.789423,9098,146,,8952,,,False,False,AG
2022-10-10,ISR,Israel,,17.579757,-3.998823,32697,742,,31955,,,False,False,ML
2022-10-10,ISR,Israel,,,,5481,6,,5475,,,False,False,
2022-10-10,ISR,Israel,,35.946151,14.384612,114887,806,,114081,,,False,False,MT
2022-10-10,ISR,Israel,,42.729862,25.491667,1264827,37747,,1227080,,,False,False,BG
2022-10-10,ISR,Israel,,15.445718,18.738068,7581,193,,7388,,,False,False,TD
2022-09-29,ISR,Israel,,31.418388,35.073541,4658507,11723,,4646784,,,False,False,IL
2022-10-10,ISR,Israel,,40.147396,47.572098,822171,9927,,812244,,,False,False,AZ
2022-10-10,ISR,Israel,,16.0026,-24.014095,62387,410,,61977,,,False,False,CV
2022-10-10,ISR,Israel,,64.583013,17.86411,1462809,4121,,1458688,,,False,False,NO
2022-10-10,ISR,Israel,,12.24185,-1.55676,21631,387,,21244,,,False,False,BF
2022-10-10,ISR,Israel,,53.711111,27.973847,994037,7118,,986919,,,False,False,BY
2022-10-10,ISR,Israel,,,,6389,1,,6388,,,False,False,
2022-10-10,ISR,Israel,,-26.853388,133.275155,10266007,14853,,10251154,,,False,False,AU
2022-10-10,ISR,Israel,,27.515709,90.442455,62200,21,,62179,,,False,False,BT
2022-10-10,ISR,Israel,,-18.777193,46.854328,66684,1410,,65274,,,False,False,MG
2022-10-10,ISR,Israel,,26.039722,50.559306,683482,1520,,681962,,,False,False,BH
2022-10-10,ISR,Israel,,32.320236,-64.774022,18220,148,,18072,,,False,False,BM
2022-10-10,ISR,Israel,,12.209209,-68.945576,45390,287,,45103,,,False,False,CW
2022-10-10,ISR,Israel,,,,221618,1044,,220574,,,False,False,
2022-10-10,ISR,Israel,,64.963942,-19.021169,205823,213,,205610,,,False,False,IS
2022-10-10,ISR,Israel,,9.084575,8.674252,265816,3155,,262661,,,False,False,NG
2022-10-10,ISR,Israel,,31.792306,-7.080168,1265093,16278,,1248815,,,False,False,MA
2022-10-10,ISR,Israel,,41.611,21.751417,343319,9544,,333775,,,False,False,MK
2022-10-10,ISR,Israel,,-14.242914,-53.189267,34699017,686573,,34012444,,,False,False,BR
2022-07-14,ISR,Israel,,,,7335,1,,7334,,,False,False,
2022-10-10,ISR,Israel,,-21.123889,165.846901,74315,314,,74001,,,False,False,NC
2022-10-10,ISR,Israel,,43.892652,17.670584,399175,16154,,383021,,,False,False,BA
2022-10-10,ISR,Israel,,,,15305,17,,15288,,,False,False,MH
2022-10-10,ISR,Israel,,19.512365,-80.580024,30809,34,,30775,,,False,False,KY
2022-10-10,ISR,Israel,,,,3231,1,,3230,,,False,False,
2022-10-10,ISR,Israel,,45.947125,24.980514,3275576,67082,,3208494,,,False,False,RO
2022-10-10,ISR,Israel,,-11.209451,17.880669,103131,1917,,101214,,,False,False,AO
2022-10-10,ISR,Israel,,24.885993,-76.709892,37309,833,,36476,,,False,False,BS
2022-10-10,ISR,Israel,,7.365302,12.34344,121652,1935,,119717,,,False,False,CM
2022-10-10,ISR,Israel,,17.611,8.080946,9415,314,,9101,,,False,False,NE
2022-10-10,ISR,Israel,,38.275283,23.810343,4975067,33200,,4941867,,,False,False,EL
2022-10-10,ISR,Israel,,21.516861,55.859291,398424,4628,,393796,,,False,False,OM
2022-10-10,ISR,Israel,,43.942973,12.460035,21053,118,,20935,,,False,False,SM
2022-10-10,ISR,Israel,,1.633925,10.341295,16943,183,,16760,,,False,False,GQ
2022-10-10,ISR,Israel,,23.68764,90.351002,2030090,29384,,2000706,,,False,False,BD
2022-10-10,ISR,Israel,,44.48732,16.460306,1238117,16965,,1221152,,,False,False,HR
2022-10-10,ISR,Israel,,6.614041,20.941759,14956,113,,14843,,,False,False,CF
2022-10-10,ISR,Israel,,35.167406,33.435499,590783,1187,,589596,,,False,False,CY
2022-10-10,ISR,Israel,,-1.779901,-78.131592,1005877,35900,,969977,,,False,False,EC
2022-10-10,ISR,Israel,,46.860945,103.836986,983610,2131,,981479,,,False,False,MN
2022-10-10,ISR,Israel,,33.872639,35.876736,1216638,10684,,1205954,,,False,False,LB
2022-10-10,ISR,Israel,,55.174112,23.906736,1257011,9344,,1247667,,,False,False,LT
2022-10-10,ISR,Israel,,21.00681,-10.947098,62869,995,,61874,,,False,False,MR
2022-10-10,ISR,Israel,,-6.48825,148.403152,45133,668,,44465,,,False,False,PG
2022-10-10,ISR,Israel,,26.338522,17.268816,507010,6437,,500573,,,False,False,LY
2022-10-03,ISR,Israel,,9.624897,-84.253308,1117989,8970,,1109019,,,False,False,CR
2022-09-23,ISR,Israel,,-1.94708,29.876376,132521,1466,,131055,,,False,False,RW
2022-10-10,ISR,Israel,,40.066181,45.111108,443785,8691,,435094,,,False,False,AM
2022-10-10,ISR,Israel,,13.796873,-88.910412,201785,4230,,197555,,,False,False,SV
2022-10-10,ISR,Israel,,47.164696,9.555,19932,85,,19847,,,False,False,LI
2022-10-10,ISR,Israel,,6.452424,-9.428598,7974,294,,7680,,,False,False,LR
2022-10-10,ISR,Israel,,13.904011,-60.974176,29517,401,,29116,,,False,False,LC
2022-10-10,ISR,Israel,,17.257731,-62.706413,6545,46,,6499,,,False,False,KN
2022-10-10,ISR,Israel,,,,34490,706,,33784,,,False,False,LS
2022-10-10,ISR,Israel,,50.499527,4.475402,4566207,32716,,4533491,,,False,False,BE
2022-10-10,ISR,Israel,,-36.711951,-73.601704,4642033,61268,,4580765,,,False,False,CL
2022-10-10,ISR,Israel,,51.92275,19.136875,6315552,117756,,6197796,,,False,False,PL
2022-10-10,ISR,Israel,,12.866726,-85.214298,15092,245,,14847,,,False,False,NI
2022-10-10,ISR,Israel,,25.318833,51.19693,457552,682,,456870,,,False,False,QA
2022-10-10,ISR,Israel,,15.416749,-61.36413,15760,74,,15686,,,False,False,DM
2022-10-10,ISR,Israel,,16.749415,-62.192741,1403,8,,1395,,,False,False,MS
2022-10-10,ISR,Israel,,8.41771,-80.112778,987613,8502,,979111,,,False,False,PA
2022-10-10,ISR,Israel,,-40.9006,174.886,1783035,3095,,1779940,,,False,False,NZ
2022-10-10,ISR,Israel,,52.133057,5.29525,8452954,22692,,8430262,,,False,False,NL
2022-10-10,ISR,Israel,,62.393303,-96.818145,4251611,45218,,4206393,,,False,False,CA
2022-10-10,ISR,Israel,,33.930445,67.678945,200412,7806,,192606,,,False,False,AF
2022-10-10,ISR,Israel,,47.697542,13.349319,5252058,20824,,5231234,,,False,False,AT
2022-10-10,ISR,Israel,,3.202833,73.165249,185125,308,,184817,,,False,False,MV
2022-10-10,ISR,Israel,,-22.965662,18.486165,166774,4080,,162694,,,False,False,NA
2022-10-10,ISR,Israel,,-18.670284,35.530157,230312,2222,,228090,,,False,False,MZ
2022-10-10,ISR,Israel,,18.22512,-63.07213,3866,12,,3854,,,False,False,AI
2022-10-10,ISR,Israel,,17.192929,-88.5009,68884,686,,68198,,,False,False,BZ
2022-10-10,ISR,Israel,,42.710152,19.410069,281197,2782,,278415,,,False,False,ME
2022-10-10,ISR,Israel,,12.980909,-61.287392,9448,116,,9332,,,False,False,VC
2022-10-10,ISR,Israel,,39.553444,-7.839319,5502208,25087,,5477121,,,False,False,PT
2022-10-10,ISR,Israel,,43.738348,7.424451,14717,63,,14654,,,False,False,MC
2022-10-10,ISR,Israel,,18.573601,-64.492065,7305,64,,7241,,,False,False,VG
2022-10-10,ITA,Italy,Abruzzo,42.228034,13.855137,569701,3681,548496,17524,161,2,True,True,ITF1
2022-10-10,ITA,Italy,Basilicata,40.500665,16.082246,185704,985,179407,5312,31,0,True,True,ITF5
2022-10-10,ITA,Italy,Bolzano,46.697344,11.417082,270649,1551,263600,5498,149,5,True,True,ITH1
2022-10-10,ITA,Italy,Calabria,39.225585,16.418474,565905,3024,548033,14848,147,5,True,True,ITF6
2022-10-10,ITA,Italy,Campania,41.059945,14.785097,2251570,11235,2195353,44982,291,10,True,True,ITF3
2022-10-10,ITA,Italy,Emilia-Romagna,44.536563,11.019909,1898382,18080,1841039,39263,956,29,True,True,ITH5
2022-10-10,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,504290,5454,485972,12864,248,11,True,True,ITH4
2022-10-10,ITA,Italy,Lazio,41.981132,12.767224,2103052,12124,2039895,51033,535,35,True,True,ITI4
2022-10-10,ITA,Italy,Liguria,44.144781,8.140492,585305,5588,570881,8836,193,7,True,True,ITC3
2022-10-10,ITA,Italy,Lombardia,45.622479,9.770824,3641974,42669,3518123,81182,967,14,True,True,ITC4
2022-10-10,ITA,Italy,Marche,43.366624,13.106678,633785,4122,621233,8430,105,2,True,True,ITI3
2022-10-10,ITA,Italy,Molise,41.597834,14.548702,91536,681,86568,4287,8,0,True,True,ITF2
2022-10-10,ITA,Italy,Piemonte,45.060965,7.926836,1518467,13630,1450832,54005,673,16,True,True,ITC1
2022-10-10,ITA,Italy,Puglia,40.984631,16.620464,1490661,9107,1468768,12786,139,5,True,True,ITF4
2022-10-10,ITA,Italy,Sardegna,40.090225,9.036223,454936,2772,445998,6166,100,6,True,True,ITG2
2022-10-10,ITA,Italy,Sicilia,37.587635,14.155497,1661400,12208,1636603,12589,243,14,True,True,ITG1
2022-10-10,ITA,Italy,Toscana,43.459993,11.136697,1426086,10832,1369409,45845,387,18,True,True,ITI1
2022-10-10,ITA,Italy,Trento,46.139153,10.830791,219919,1603,213057,5259,87,3,True,True,ITH2
2022-10-10,ITA,Italy,Umbria,42.966781,12.49094,386115,2140,376007,7968,174,5,True,True,ITI2
2022-10-10,ITA,Italy,Valle d'Aosta,45.732414,7.393651,45648,552,43718,1378,21,0,True,True,ITC2
2022-10-10,ITA,Italy,Veneto,45.664735,11.84235,2325740,15532,2246836,63372,588,29,True,True,ITH3
2022-10-10,JAM,Jamaica,,7.874097,80.767098,670869,16768,,654101,,,False,False,LK
2022-10-10,JAM,Jamaica,,-23.45139,-58.453215,716543,19591,,696952,,,False,False,PY
2022-10-10,JAM,Jamaica,,17.192929,-88.5009,68884,686,,68198,,,False,False,BZ
2022-10-10,JAM,Jamaica,,-22.965662,18.486165,166774,4080,,162694,,,False,False,NA
2022-10-10,JAM,Jamaica,,15.18132,39.786709,10177,103,,10074,,,False,False,ER
2022-10-10,JAM,Jamaica,,9.148086,40.493059,493682,7572,,486110,,,False,False,ET
2022-10-10,JAM,Jamaica,,-13.151917,27.852537,333555,4017,,329538,,,False,False,ZM
2022-10-10,JAM,Jamaica,,36.132235,-5.352273,20095,108,,19987,,,False,False,GI
2022-10-10,JAM,Jamaica,,-15.422486,60.006449,263177,1028,,262149,,,False,False,MU
2022-10-10,JAM,Jamaica,,39.896027,-2.487694,13441941,114468,,13327473,,,False,False,ES
2022-10-10,JAM,Jamaica,,-32.53152,-55.758328,986446,7495,,978951,,,False,False,UY
2022-10-10,JAM,Jamaica,,62.393303,-96.818145,4251611,45218,,4206393,,,False,False,CA
2022-10-10,JAM,Jamaica,,31.276778,37.130583,1746997,14122,,1732875,,,False,False,JO
2022-04-25,JAM,Jamaica,,26.696361,30.246486,515645,24613,,491032,,,False,False,EG
2022-10-10,JAM,Jamaica,,25.318833,51.19693,457552,682,,456870,,,False,False,QA
2022-10-10,JAM,Jamaica,,15.416749,-61.36413,15760,74,,15686,,,False,False,DM
2022-10-10,JAM,Jamaica,,16.749415,-62.192741,1403,8,,1395,,,False,False,MS
2022-10-10,JAM,Jamaica,,-36.711951,-73.601704,4642033,61268,,4580765,,,False,False,CL
2022-10-10,JAM,Jamaica,,28.026875,1.65284,270707,6881,,263826,,,False,False,DZ
2022-10-10,JAM,Jamaica,,,,34490,706,,33784,,,False,False,LS
2022-10-10,JAM,Jamaica,,17.257731,-62.706413,6545,46,,6499,,,False,False,KN
2022-10-10,JAM,Jamaica,,26.338522,17.268816,507010,6437,,500573,,,False,False,LY
2022-10-10,JAM,Jamaica,,47.164696,9.555,19932,85,,19847,,,False,False,LI
2022-10-10,JAM,Jamaica,,62.199806,17.637493,2601153,20274,,2580879,,,False,False,SE
2022-10-10,JAM,Jamaica,,40.066181,45.111108,443785,8691,,435094,,,False,False,AM
2022-10-10,JAM,Jamaica,,21.516861,55.859291,398424,4628,,393796,,,False,False,OM
2022-03-11,JAM,Jamaica,,61.523111,-74.9,17242043,359585,,16882458,,,False,False,RU
2022-10-10,JAM,Jamaica,,-6.48825,148.403152,45133,668,,44465,,,False,False,PG
2022-10-10,JAM,Jamaica,,47.697542,13.349319,5252058,20824,,5231234,,,False,False,AT
2022-10-10,JAM,Jamaica,,38.275283,23.810343,4975067,33200,,4941867,,,False,False,EL
2022-10-10,JAM,Jamaica,,55.174112,23.906736,1257011,9344,,1247667,,,False,False,LT
2022-10-10,JAM,Jamaica,,,,40277,187,,40090,,,False,False,
2022-10-10,JAM,Jamaica,,,,16182,12,,16170,,,False,False,
2022-10-10,JAM,Jamaica,,47.164638,19.508944,2107907,47576,,2060331,,,False,False,HU
2022-10-10,JAM,Jamaica,,46.145528,14.974542,1202609,8315,,1194294,,,False,False,SI
2022-10-10,JAM,Jamaica,,44.48732,16.460306,1238117,16965,,1221152,,,False,False,HR
2022-10-10,JAM,Jamaica,,,,17786,125,,17661,,,False,False,TJ
2022-10-10,JAM,Jamaica,,17.611,8.080946,9415,314,,9101,,,False,False,NE
2022-10-10,JAM,Jamaica,,7.365302,12.34344,121652,1935,,119717,,,False,False,CM
2022-10-10,JAM,Jamaica,,15.776261,-90.229744,1127942,19819,,1108123,,,False,False,GT
2022-10-10,JAM,Jamaica,,24.885993,-76.709892,37309,833,,36476,,,False,False,BS
2022-10-10,JAM,Jamaica,,45.947125,24.980514,3275576,67082,,3208494,,,False,False,RO
2022-10-10,JAM,Jamaica,,58.596209,25.023778,603347,2692,,600655,,,False,False,EE0
2022-03-11,JAM,Jamaica,,,,443,39,,404,,,False,False,
2022-10-10,JAM,Jamaica,,-11.209451,17.880669,103131,1917,,101214,,,False,False,AO
2022-10-10,JAM,Jamaica,,-14.242914,-53.189267,34699017,686573,,34012444,,,False,False,BR
2022-10-10,JAM,Jamaica,,27.515709,90.442455,62200,21,,62179,,,False,False,BT
2022-10-10,JAM,Jamaica,,51.165706,10.452764,33948632,150535,,33798097,,,False,False,DE
2022-10-10,JAM,Jamaica,,9.084575,8.674252,265816,3155,,262661,,,False,False,NG
2022-10-10,JAM,Jamaica,,32.320236,-64.774022,18220,148,,18072,,,False,False,BM
2022-10-10,JAM,Jamaica,,29.310278,47.493515,660667,2564,,658103,,,False,False,KW
2022-10-10,JAM,Jamaica,,,,3231,1,,3230,,,False,False,
2022-10-10,JAM,Jamaica,,35.946151,14.384612,114887,806,,114081,,,False,False,MT
2022-10-10,JAM,Jamaica,,17.579757,-3.998823,32697,742,,31955,,,False,False,ML
2022-10-10,JAM,Jamaica,,64.963942,-19.021169,205823,213,,205610,,,False,False,IS
2022-10-10,JAM,Jamaica,,-16.578041,178.416339,68245,878,,67367,,,False,False,FJ
2022-10-10,JAM,Jamaica,,,,11939,2158,,9781,,,False,False,YE
2022-10-10,JAM,Jamaica,,16.0026,-24.014095,62387,410,,61977,,,False,False,CV
2022-09-29,JAM,Jamaica,,31.418388,35.073541,4658507,11723,,4646784,,,False,False,IL
2022-10-10,JAM,Jamaica,,41.156986,20.181222,331348,3589,,327759,,,False,False,AL
2022-10-10,JAM,Jamaica,,41.873987,12.564167,22815736,177519,,22638217,,,False,False,IT
2022-10-10,JAM,Jamaica,,-13.24627,34.295385,88030,2682,,85348,,,False,False,MW
2022-10-10,JAM,Jamaica,,4.109319,109.455475,4854976,36400,,4818576,,,False,False,MY
2022-10-10,JAM,Jamaica,,48.665639,19.709097,1847301,20481,,1826820,,,False,False,SK
2022-10-10,JAM,Jamaica,,13.036597,101.492515,4685047,32829,,4652218,,,False,False,TH
2022-10-10,JAM,Jamaica,,30.441861,69.359766,1572972,30623,,1542349,,,False,False,PK
2022-10-10,JAM,Jamaica,,21.527062,-79.544601,1111224,8530,,1102694,,,False,False,CU
2022-10-10,JAM,Jamaica,,23.624813,-102.578671,7090965,330139,,6760826,,,False,False,MX
2022-10-10,JAM,Jamaica,,40.147396,47.572098,822171,9927,,812244,,,False,False,AZ
2022-10-10,JAM,Jamaica,,10.687223,-61.220852,183824,4224,,179600,,,False,False,TT
2022-10-10,JAM,Jamaica,,1.364917,103.822872,1953197,1629,,1951568,,,False,False,SG
2022-10-10,JAM,Jamaica,,13.446472,144.786613,48955,401,,48554,,,False,False,GU
2022-10-10,JAM,Jamaica,,9.934887,-11.283845,37950,455,,37495,,,False,False,GN
2022-10-10,JAM,Jamaica,,-17.778572,-143.903496,76703,649,,76054,,,False,False,PF
2022-10-10,JAM,Jamaica,,64.583013,17.86411,1462809,4121,,1458688,,,False,False,NO
2022-10-10,JAM,Jamaica,,11.808375,42.595222,15690,189,,15501,,,False,False,DJ
2022-10-10,JAM,Jamaica,,-9.181352,-75.002365,4146858,216637,,3930221,,,False,False,PE
2022-10-10,JAM,Jamaica,,18.036736,-64.801704,23198,123,,23075,,,False,False,VI
2022-10-10,JAM,Jamaica,,-2.518722,118.015568,6446143,158219,,6287924,,,False,False,ID
2022-10-10,JAM,Jamaica,,28.395056,84.127803,999911,12018,,987893,,,False,False,NP
2022-10-10,JAM,Jamaica,,-22.34403,24.680158,326309,2781,,323528,,,False,False,BW
2022-04-29,JAM,Jamaica,,9.322048,2.313138,86394,163,,86231,,,False,False,BJ
2022-10-10,JAM,Jamaica,,13.445412,-15.311436,12442,372,,12070,,,False,False,GM
2022-10-10,JAM,Jamaica,,-7.018792,51.242138,47141,169,,46972,,,False,False,SC
